at,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,,,
06/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,14.8,36.4,63.7,95,190,190,313,403.5,533,461,766,555,415,543,896,694,417,652,622,557,329,410,418,229,204,172,141,91,25,5,0,0,0,0,0,0,,,
07/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,12.2,26.6,66.4,82.6,108.6,157.8,201.8,202,155,86.2,160.2,242.6,441,503.8,724.7,636.8,448.2,267.2,338,93,246,619,179,480,130,206,167,123,40,11,0,0,0,0,0,0,,,
08/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,11.1,21.4,51,93,112.8,126.8,332,617.8,589.6,621,614.2,662.8,701.8,821.4,815.4,732.8,754.6,787.6,738.4,720.4,515.6,431.6,564.4,464.3,337.6,291.3,153.8,87.8,39.6,9,0,0,0,0,0,0,,,
09/05/2016,0,0,0,0,0,0,0,0,0,0,0,5.6,27.4,45.4,68.2,88,141.4,73.6,151.8,254.8,192.6,156.5,241.7,373.4,388.2,658.8,386.8,285.6,358.8,140.2,280.6,231.8,185.3,127.1,86.8,66.6,81.2,74.6,35.2,31.4,5.8,3,0,0,0,0,0,0,,,
10/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,5,11,32,32,79.6,94,97.4,46,128.4,32,70,101,117.4,236.7,121.6,188.2,80.4,240.4,301.4,220,308,259.6,85,39.6,41.2,82.6,90.4,41.2,48.2,8.2,0,0,0,0,0,0,,,
11/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,7,12,32,12,19,63,192,107,93,190,165,98,102,478,373.2,105.6,201,113.4,70.4,103.2,272.2,344.6,317.8,220,192.4,80.6,65.2,46.8,34.6,12.8,0,0,0,0,0,0,,,
12/05/2016,0,0,0,0,0,0,0,0,0,0,0,3,18,20.6,26.4,44,91,128,193.5,285,529,309,650,543,724,807,803,816,747,341,648.5,237,570,494.4,264.4,455.8,327.4,127.8,124,110.6,55.8,13.2,0,0,0,0,0,0,,,
13/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,11.6,20.3,32,54.3,77,120.2,443.3,577,551.3,680,608,408,919.5,654,707.4,858,866.3,946,770.5,774.5,782.8,288.3,469.8,267.8,151.4,311,110.6,74,48.8,15.2,0,0,0,0,0,0,,,
14/05/2016,0,0,0,0,0,0,0,0,0,0,0,5.8,26.6,69,74,98,192,216,249.8,334.8,683.2,463.1,295,350,928,856,877,873,839.6,818.8,787.4,739,694,629.7,591.2,486.8,408.6,313.9,225.4,92.8,44.8,15.6,0,0,0,0,0,0,,,
15/05/2016,0,0,0,0,0,0,0,0,0,0,0,5.4,29.8,47.4,83,166.2,259.6,367.5,453.6,531,606,671,719,801.5,826,204,967,380,425,260,357,867.6,726.2,665,532.8,487.4,399,102,213,39,44,16,0,0,0,0,0,0,,,
16/05/2016,0,0,0,0,0,0,0,0,0,0,0,8.2,18.6,27.2,81.6,184,276.6,373.6,458.3,546.4,613,671.4,733.6,779,833.6,889.6,913.6,213.4,660.4,643.2,490.2,388.6,323.2,339.6,620.4,198.8,393.4,282.4,211.6,122.8,48.2,18,0,0,0,0,0,0,,,
17/05/2016,0,0,0,0,0,0,0,0,0,0,0,8.6,24.2,39.4,84.7,179,202.4,386.4,328.6,262.2,365.3,600.6,591.2,366,288.8,311.4,196,179.8,248.8,245.8,228,466.8,175.8,64.4,68.6,113.8,95.2,41.4,53.6,51,56,12,0,0,0,0,0,0,,,
18/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,34.6,101.6,68,98.6,136.4,240.2,138,222,369.4,483.2,354.4,495,428.4,467.4,267,683.4,470.2,658.4,707,197,165.2,576.6,429.2,353,210.2,172.2,25,11,0,0,0,0,0,0,,,
19/05/2016,0,0,0,0,0,0,0,0,0,0,0,11,26,50.6,79.2,196.8,264,387,331,464,548,489,652,689,548,526,430,436,309,448,299,146,272,76,102,68.4,65.4,44.6,25,29,9,7,0,0,0,0,0,0,,,
20/05/2016,0,0,0,0,0,0,0,0,0,0,0,9,36.4,66.4,77.6,156.6,98.4,109.4,218,230,272,334,480,570,399,336,526,592,279,364,227,209,352,387,209,275.4,186.6,120.4,106,26.8,20.6,1.4,0,0,0,0,0,0,,,
21/05/2016,0,0,0,0,0,0,0,0,0,0,0,1.8,15,10.7,16,30,95,81,116,158,107,139,478,378,283,636,352.6,320.6,253.8,126.8,150.6,189.8,183.8,139.8,140.8,117.2,113.2,44,69.4,31.2,5,0,2,0,0,0,0,0,,,
22/05/2016,0,0,0,0,0,0,0,0,0,0,0,7.8,15.6,63.2,107.8,207.8,255.8,352.4,274.8,259.8,338.4,372,621,403,343,264,276,306,209,396,817,890,428,475.2,543.2,191.8,118.8,98.6,76.8,39.8,23.6,38,5.8,0,0,0,0,0,,,
23/05/2016,0,0,0,0,0,0,0,0,0,0,0,19.4,36.2,69.6,111.6,251,256.4,401.4,324,609.2,623,220.6,895.4,560.4,659.2,440.4,577.8,475,557,594,334,262,710,388,802,649,97,79,241,158,78,24,7.4,0,0,0,0,0,,,
24/05/2016,0,0,0,0,0,0,0,0,0,0,1,14.7,28.8,47.8,109.2,198.2,287.4,380.4,464.8,545.8,618.4,679,735.6,784,830,902,867,919,267,914,274,914,227,195,220,545,165,139,114,181,79,28,7,0,0,0,0,0,,,
25/05/2016,0,0,0,0,0,0,0,0,0,0,0,14.8,21.5,45.4,76.8,89.2,117.6,172.9,225.8,285,360,223,269,220,239,299,278,343,478,336,403,125,202,287.5,135,185,144,164.8,99.8,61.4,29,18.2,1,0,0,0,0,0,,,
26/05/2016,0,0,0,0,0,0,0,0,0,0,0,16.4,33.8,50.6,109.6,198.2,290.6,326.4,346.6,281,572,352.2,260.2,964.7,287.4,897.2,872,843.2,866,879,833,856.2,771.8,642.2,193.4,498.8,434,346,258,163,91,42,11,0,0,0,0,0,,,
27/05/2016,0,0,0,0,0,0,0,0,0,0,0,7.4,25.4,34,96.8,143,260.2,301.2,522.2,270.8,862.4,653.6,724.8,296.6,498.8,654.8,531.4,525.6,336.8,339.4,432.2,275.4,245,267.6,85.6,136.4,171.4,298.2,47,5,0,0,0,0,0,0,0,0,,,
28/05/2016,0,0,0,0,0,0,0,0,0,0,0,17,50.2,101.4,135,197.8,298,417.6,284.8,384.4,437.6,654.4,366,752,459.6,699.6,370.4,532,406,358.7,860.2,228.6,565,610,364.3,438,381.4,293.5,225.8,115.8,66,33,6.2,0,0,0,0,0,,,
29/05/2016,0,0,0,0,0,0,0,0,0,0,0,15.2,32.8,55,117,200.8,277.3,342.6,470,572.4,634.2,672.4,735.2,758.2,823.4,848.8,846.6,934.6,501.4,836.2,265,792.4,632.6,658.3,565,493.4,414,324.8,189.8,166.8,90.6,31,10.8,0,0,0,0,0,,,
30/05/2016,0,0,0,0,0,0,0,0,0,0,0,5,19.4,56,60,56,107,230,179,269,216,241,334,316,408,350,809,399,390,483,592,285,244,292,482,355,285,303.4,229.6,157.2,95,46,12,0,0,0,0,0,,,
31/05/2016,0,0,0,0,0,0,0,0,0,0,0,18,37,76,193,247,264,343,404,258,397,469,369,350,404,385,422,424,181,186,253,306,149,111,60,53,63,56,35,11,5,0,0,0,0,0,0,0,,,
01/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,7,13.2,12.8,16.2,29.2,38,50.8,97.3,93.2,111.6,146.8,244.6,182.3,191.4,169.2,93.8,88.8,126.6,93.4,94.2,115,102.6,101.6,74.2,50.2,40.6,48.4,39,37,25,4.5,0,0,0,0,0,,,
02/06/2016,0,0,0,0,0,0,0,0,0,0,0,15.6,33.8,40,47,67,103.6,149.6,219.2,234.8,302,445,325,360,413,464,932,547,1013,914,489,761,930,666,473,543,403,366,320,209,148.5,69,30,0,0,0,0,0,,,
03/06/2016,0,0,0,0,0,0,0,0,0,0,0,10.7,18,32.4,45.6,72,84.8,139.2,205.6,305.2,752,738.6,712.6,584.2,911.2,950.8,979.4,1038.4,965.7,783.8,834.6,799,784,821.5,863.1,400.8,476.8,333.8,257.5,160,97,37,12,0,0,0,0,0,,,
04/06/2016,0,0,0,0,0,0,0,0,0,0,0,5,11,16,33,40,49,37,84,103.2,161,202.6,157.6,156.6,279.8,256.7,270.6,303,217.2,319.4,448.6,256.2,223.4,182.6,274.2,218.2,160,232.2,109.5,71.6,50.6,13.6,0,0,0,0,0,0,,,
05/06/2016,0,0,0,0,0,0,0,0,0,0,0,11.4,28.4,25.4,46.8,183.2,219.8,294,257.6,277.2,232.2,296.8,431.2,748.8,793.8,820.6,827,829.2,829,816.2,780,746.2,680.6,624.1,558.4,480.4,401.8,329,236.6,158.4,95,40,12.8,0,0,0,0,0,,,
06/06/2016,0,0,0,0,0,0,0,0,0,0,3,19.8,38.8,63.8,60.8,138,300,161.8,498,530.6,602.6,642.2,702.2,698.6,769.4,756,689.2,860.6,680,682.5,745.4,201,173,304.2,244,186.8,405.2,252.2,131.4,75,48.6,34.4,8.2,0,0,0,0,0,,,
07/06/2016,0,0,0,0,0,0,0,0,0,0,7,33,69,58,118,132,192,260,404,232,425,346,278,473,492,487,470,819,464,547,534,388,306,671,561,515,309,325,258.5,153,70,40,12,0,0,0,0,0,,,
08/06/2016,0,0,0,0,0,0,0,0,0,0,0,11,21,47,69,98.5,123,179.5,151,134,153,279,320,369,237,285,912,715,200,257,768,710,218,105,86,536,167,65,26,30,30,19,9,0,0,0,0,0,,,
09/06/2016,0,0,0,0,0,0,0,0,0,0,5.4,21,34.2,56.8,87.6,107.2,140,153.2,170,157.6,180.4,250.8,289.4,297.4,268.4,367.4,352,327,445,603,668,376,729,659,309,455,355,218,283,120,53,26,9,0,0,0,0,0,,,
10/06/2016,0,0,0,0,0,0,0,0,0,0,0,12,28,51,51,120,113,151,251,457,420,596,415,410,515,468.6,616.6,517,498.1,507.2,482.6,322,230.8,77.6,77.8,211.6,113,94.4,47.5,42.3,43,24.2,6.6,0,0,0,0,0,,,
11/06/2016,0,0,0,0,0,0,0,0,0,0,0,7,9,14,51,91,86,79,81,81,107,105,199,207,294,346,260,350,163,102.6,167.4,299.4,110.2,76.5,356,124.8,87.8,19.4,45.4,57.4,45,38.8,5.8,0,0,0,0,0,,,
12/06/2016,0,0,0,0,0,0,0,0,0,0,0,11,13.2,11.4,16.8,21.6,29.6,60,59.8,266.4,383.2,101.6,298,383.2,257,382.4,189.2,134.4,414.4,440.4,1032,322,729,707.2,643.4,563,459,368.6,286,211.2,26,47.8,11.2,0,0,0,0,0,,,
13/06/2016,0,0,0,0,0,0,0,0,0,0,0,7,14,32,56,109.6,121.4,189.4,450,265.4,134.4,249.4,189.4,324.6,704.2,908.2,603.4,472,441.2,517,230,93,212,234.6,169.2,150,130.8,118.2,94.2,77.8,34.2,76,24,2,0,0,0,0,,,
14/06/2016,0,0,0,0,0,0,0,0,0,0,0,25,33,14,25,104,160,142,141,125,237,118,130,329,273.8,160,288,536,844.7,882,884,411,244.7,921,835,281.2,302,188,120,77,47,25,7,0,0,0,0,0,,,
15/06/2016,0,0,0,0,0,0,0,0,0,0,2.1,26.8,52.8,81.4,80.2,113.6,126.2,210.6,158.4,153,181.2,313.8,339.4,487.6,428.4,679,443.6,289.6,482.8,173,65.4,65.2,125.8,87.6,114.2,103.2,109.4,87.2,65.4,48.2,26.5,13.6,4,0,0,0,0,0,,,
16/06/2016,0,0,0,0,0,0,0,0,0,0,0,11,28,30,86,158,236,250,264,322,271,422,367,436.9,576.8,378.4,137,337.1,456.6,396.8,307.6,74.2,152.6,195.2,262.6,442.6,161.2,123.6,92.6,126.6,68.1,17.3,5,0,0,0,0,0,,,
17/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.6,63,49.6,87.2,84.6,122.4,80.8,181,330.8,200.8,462,351.4,451.8,190.2,507.8,170,550.8,414.8,143.8,362.8,160.8,64.6,421,159.4,96.4,108.2,59.2,102.8,52.6,11.4,0,0,0,0,0,,,
18/06/2016,0,0,0,0,0,0,0,0,0,0,5,16,26,49,128,134,438,540,506,287,329,228.2,256.6,273,265.4,275.8,324.2,359.6,176.7,290.8,313.6,233.4,310,342.2,655.8,300.4,421.6,392.2,293,216,122.8,48.8,8.6,0,0,0,0,0,,,
19/06/2016,0,0,0,0,0,0,0,0,0,0,11.5,26,51,49,81,128,151,216,292,171,306,325,264,394,327,431,172,244,248,272,258,281,262,181,134,91,35,62,26.4,14.8,21.8,11.6,1,0,0,0,0,0,,,
20/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,12,23.8,36.6,35.4,29.6,62,124.8,165,170.6,160.6,238.4,163,282.6,201.8,235.2,210.2,205.8,395,321.7,269,433.6,303.8,710.6,532.2,461.2,387.6,328.4,139.6,121.4,31.2,22.2,0,0,0,0,0,,,
21/06/2016,0,0,0,0,0,0,0,0,0,0,0,9,37,72,163,148,283,418,142,144,248,172,237,288,297,749,297,380,612,1111,1021,204,197,424,274,417,125,159,102,77,42,37,16,0,0,0,0,0,,,
22/06/2016,0,0,0,0,0,0,0,0,0,0,0,13.6,15,38,20.4,63,36.8,106.8,206,113,128.6,187.8,175,280.4,184.2,142.4,193.6,415.4,218.4,71.2,266.4,130,124.4,65.4,19.8,29.8,109.8,171.6,137.6,62.4,18.6,11.4,9,0,0,0,0,0,,,
23/06/2016,0,0,0,0,0,0,0,0,0,0,0,9.8,25.4,35.7,49.8,51.2,62.8,140.6,183,260.6,265,257.6,375.2,388,308.4,188.6,428.6,506.2,527.2,271.4,349.6,290,336.4,339.2,356,180.6,132.6,59.6,121,115.6,72.7,62.2,10.6,0,0,0,0,0,,,
24/06/2016,0,0,0,0,0,0,0,0,0,0,0,16,41.8,105,53.8,151.6,235,240.2,426.4,289.6,783.4,555,447.7,539.6,74,106,109.1,227.8,227.2,153.8,117,224.4,337.6,272.6,487.6,214,518.8,416,306.2,155.2,132.2,55.8,13.6,0,0,0,0,0,,,
25/06/2016,0,0,0,0,0,0,0,0,0,0,0,16,37,51,74,109,202,142,288.5,297,355,981,560.5,933,178,1211,406,1192,127,292,499,1153,492,290,519,23,47,202,125,74,109,46,18,0,0,0,0,0,,,
26/06/2016,0,0,0,0,0,0,0,0,0,0,5,19,30,56,160,121,186,486,283,323,319.8,338,346.8,349,193.6,252,265,292.2,344,234.2,204.2,155,133.6,96.6,125.2,82,81,69.2,25.2,29.8,29.8,12.8,3,0,0,0,0,0,,,
27/06/2016,0,0,0,0,0,0,0,0,0,0,0,12,28,35,74.7,98,186,237,223,301,262,505.2,323.7,288,491.7,446,371,664,1018,294,990,793,770,438.5,364.5,262.4,205.6,172.4,116.4,79,60,30,11,0,0,0,0,0,,,
28/06/2016,0,0,0,0,0,0,0,0,0,0,4,14,27.6,47.2,121.8,212.8,338.4,231,302.2,448.6,338.6,0,0,775.8,510.2,631.8,324.6,129.8,193.8,173.8,164.4,147.6,100.2,156.4,188.3,232,106,82,35.2,24,24.6,9.8,17.4,0,0,0,0,0,,,
29/06/2016,0,0,0,0,0,0,0,0,0,0,0,21.6,59.3,63.4,91.4,125.4,61,49.4,74.2,61.2,70.8,65,113.2,131.7,131.2,75.2,109.2,175.8,113.4,143.6,131.1,205.2,224.8,366,183.8,77.4,51,25.8,20,21,12,26,7,0,0,0,0,0,,,
30/06/2016,0,0,0,0,0,0,0,0,0,0,0,14,23,90,221,167,139,207,309,371,311,394,821,343,441,276,543,418,334,338,241,223,255,315,352,134,195,35,58,46.5,12,35,12,0,0,0,0,0,,,
01/07/2016,0,0,0,0,0,0,0,0,0,0,0,14,37,63,76,109,190,221,118,355,267,352,232,577,503,515,250,292,350,362,162,236,489,288,156,279,566,403,144,239,149,28,26,0,0,0,0,0,,,
02/07/2016,0,0,0,0,0,0,0,0,0,0,2.5,39,42,56,130.8,227,352,451.4,539.2,207,898,142,777,346,287,490,977,923,937,919,835,796,747,554,628,552.5,445,404,336,223,142,62,18.5,5,0,0,0,0,,,
03/07/2016,0,0,0,0,0,0,0,0,0,0,2.3,18,37,26,174,255,325,243,272,348,376,429,385,462,489,434,285,265,237,970,185,795,800,171,633,559,480,396,343,232,155,70,18,0,0,0,0,0,,,
04/07/2016,0,0,0,0,0,0,0,0,0,0,3,12.4,19.4,42.6,76,198,176.2,365.2,437,547,264.5,201.6,289,195,144,199,541,475,603.4,638,541,410,179,97,74,164,459,120,23,95,19.8,14,0,0,0,0,0,0,,,
05/07/2016,0,0,0,0,0,0,0,0,0,0,0,1.5,18.5,13.6,26.2,88.1,218.4,209.6,213.4,262.8,226,552.6,733.8,675.2,581.4,444.4,470.8,498.8,1111.2,571,477.2,772.2,660,374,764.4,250.4,608,196.2,374,230,109,43.8,14.8,0,0,0,0,0,,,
06/07/2016,0,0,0,0,0,0,0,0,0,0,0,13.6,47.6,96.6,125,180.4,237,386.4,324.6,512.4,532.6,449.6,444,307.8,740.2,977.6,498.6,1020.2,578.2,733.2,566.2,438,573,337.8,253.8,269,238,181.2,148.8,113,57,25,5.8,0,0,0,0,0,,,
07/07/2016,0,0,0,0,0,0,0,0,0,0,0,10.8,21,68.4,136.8,115.6,160.6,212.4,201.6,347.8,473.6,387.6,427.6,370.6,593,290.8,753.8,459.4,755,328,224.6,42.4,87.2,65.6,29.4,94.6,45.6,45.6,10,21.2,23,12.2,14,3,0,0,0,0,,,
08/07/2016,0,0,0,0,0,0,0,0,0,0,0,3,11.4,25.8,43,52.2,80.8,99.4,96,192.2,277.8,282.6,293.8,892.4,916.6,780.2,500.7,391.2,284.2,441.6,367.2,341.2,304,323,368.2,293.4,345.2,112.6,193.8,97.6,44,35.8,12,0,0,0,0,0,,,
09/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,21,39,86,65,123,151,114,77,77,318,241,631,499,633,455,775,849,306,392,763,399,476,707,399,214,69,40,28,14,12,0,0,0,0,0,0,,,
10/07/2016,0,0,0,0,0,0,0,0,0,0,0,6.6,18,57.4,66.2,67.8,66.2,469.6,316.4,121.6,152.2,310.8,176.2,713,636.4,312,580.8,252.6,434,800,573.8,412.6,103,274.2,187,171.4,150.4,105.2,100.4,56.4,67.4,28.8,0,0,0,0,0,0,,,
11/07/2016,0,0,0,0,0,0,0,0,0,0,0,1,9,30,41.6,80.2,95.6,140.8,90.4,286.4,157.4,587.4,440.4,768.6,311,341,345,983,508,817,714,325,348,751,209,327,237,397,128,111,46,28,11,0,0,0,0,0,,,
12/07/2016,0,0,0,0,0,0,0,0,0,0,0,11,37,81,132,65,91,128,202,299,383,387,209,436,352,417,255,267,432,404,561,387,657,431,408,329,204,459,109.6,33.4,15.2,5,0,0,0,0,0,0,,,
13/07/2016,0,0,0,0,0,0,0,0,0,0,0,13.2,24.2,56.6,151,292.6,181.8,213.8,165.4,145.2,203.4,291,397,443.6,94.8,146,989.6,357.4,591,241,179,244,250,330,343,190,100,114,132,39,28,56,11,0,0,0,0,0,,,
14/07/2016,0,0,0,0,0,0,0,0,0,0,0,9,18,26,93,190,285,410,499,601,253,744,791,223,1099,278,255,401,522,543,216,580,404,749,193,209,279,223,163,97,63.4,32.4,10.6,0,0,0,0,0,,,
15/07/2016,0,0,0,0,0,0,0,0,0,0,0,7,21,39,105,127,151,146,90,195,359,348,253,190,101.8,116,180.6,140.8,270.6,152.6,188,134.2,123.4,143.2,91,82.4,73.6,69,28.4,18.2,9.4,7.4,0,0,0,0,0,0,,,
16/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,17.8,49.2,50,35.4,39.6,205,102,102.6,165.2,273.8,320.2,267.8,780.6,328.6,510.4,460.2,269,379.8,308.4,284.4,135.6,158.4,160,128.6,120,76.2,37.4,15.6,12,0,0,0,0,0,0,0,,,
17/07/2016,0,0,0,0,0,0,0,0,0,0,0,6.6,12.8,23,34.8,69.8,81.6,184.6,121.8,142.8,351,224.8,415.6,352.6,442,552.2,419.4,541,435.4,352.4,596.4,944.2,297.8,341.6,744.6,240.6,207.2,388,266.6,117.4,51.6,31.4,10.2,0,0,0,0,0,,,
18/07/2016,0,0,0,0,0,0,0,0,0,0,0,5,20.9,61.6,52.2,82.2,87.8,155.4,452.6,553.4,611.2,651.4,198.2,825,846.6,946,824,911,1007,1018,204,188,258,139,599,573,77,362,283,190,97,33,9,0,0,0,0,0,,,
19/07/2016,0,0,0,0,0,0,0,0,0,0,0,7,16,21,72,169,264,359,439,513,578,643,696.2,742.2,777.8,803,823.8,829.6,820.4,803.4,770.6,732.8,684.8,632.8,569.2,143.2,338.4,237.2,63.6,171.8,56.6,38.2,5.8,0,0,0,0,0,,,
20/07/2016,0,0,0,0,0,0,0,0,0,0,0,5.8,32.4,63.2,82,205.2,285.7,233.5,216.3,428.4,432.6,546.6,660.6,732.6,768.2,800,817,823,847.6,493,385.4,710,227,235.4,583.6,470.4,509,84.4,285.8,207.4,32.2,14,5,0,0,0,0,0,,,
21/07/2016,0,0,0,0,0,0,0,0,0,0,0,6.5,16.8,34.6,67.2,169,326.5,223.6,393,620.6,492,698.7,349.6,754.5,228.8,260.6,383.2,307.5,378.2,279.8,343,317.8,229.6,130.8,134.8,87.2,102,81,46.4,60.4,60.8,20.2,2,0,0,0,0,0,,,
22/07/2016,0,0,0,0,0,0,0,0,0,0,0,2.5,35.2,83.2,135,180.8,268.8,259.6,223.8,470.6,699,670.6,490.3,751.8,795.6,824,171.4,394.4,869,874.8,866,777.6,794.2,699,403.4,524,136.5,144,73.8,65.8,35.4,14.2,10.2,0,0,0,0,0,,,
23/07/2016,0,0,0,0,0,0,0,0,0,0,0,5,22.6,40.6,51.4,45,101.6,137,216.2,268.6,140.2,203.3,240,781.2,383.8,432.4,464.8,510,1034.2,923,643.4,618,522,372,613.6,496,432,343.6,275,177.4,23.4,15,0,0,0,0,0,0,,,
24/07/2016,0,0,0,0,0,0,0,0,0,0,0,5,23,42,67,49,67,114,230,710,271,160,213,142,294,257,195,127,176,287,311,141,176,156,160,84,66.6,123.6,61.6,33.4,21.4,11.4,5.8,0,0,0,0,0,,,
25/07/2016,0,0,0,0,0,0,0,0,0,0,0,4,25.6,68.2,87.6,172.8,227.2,246.8,493.6,205,514.4,247.8,548.4,706,1007.6,382.4,1012.8,480.4,498.6,704.8,457,446,284.8,278.4,314.8,224.2,109.6,160.4,319.4,168.4,81.6,24.2,5.8,0,0,0,0,0,,,
26/07/2016,0,0,0,0,0,0,0,0,0,0,0,7.8,34.8,46,82,94.8,117.8,167.6,242.8,268,411.2,321.6,374.4,111,362,524,543,415,457,448,304,315,223,401,127,95,174,125,76,23,14,9.8,0,0,0,0,0,0,,,
27/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14.8,46.8,48.8,38.6,56.4,128.6,407.8,241.2,424.3,219.2,488.2,475,768.4,975,1034.6,815,925.2,825.6,273.8,687,556.8,350,462.2,216.4,163,98,67,28,0,0,0,0,0,0,,,
28/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,25,60,79,169,178,151,202,251,155,181,155,380,114,211,326.8,675.6,459.8,197.8,292.2,480.4,327.2,359.8,404.6,535,561.4,128.4,102.6,157.6,69.2,17.2,6.3,0,0,0,0,0,,,
29/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,67,56,76,100,146,295,575,418,526,267,501,287,664,209,359,770,281,717,686,444.4,413,495,371,65.6,65,20.2,11.6,3,0,0,0,0,0,,,
30/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,7,16,21,42,60.8,164.6,191.6,258.4,324.6,440,491.2,586.2,582.6,871.4,563.2,338.2,1040,384.8,135.8,304,396.4,160,654,293.4,231.8,151.2,116.4,69.6,92,23,0,0,0,0,0,0,,,
31/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,11,21,40,125,229,325,422,501,580,139,853,928,904,229,272,387,939,849,828,255,700,264,385,520,371,346,243,148.5,23,21,0,0,0,0,0,0,,,
01/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,14,39,56,62,86,93,90,197,144,246,246,276,306,265,225,290,189.4,173.8,136.6,232.4,217,154,107.6,76,36.8,26.6,26.4,11.2,5.4,0,0,0,0,0,0,0,,,
02/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,8.2,24.2,36.2,43.6,48.1,51.4,63,107.4,75.8,122,175,181.4,161,351.8,403,213,364,340.4,194.4,164.2,117.8,117,53.4,75.4,61.2,31.2,33,21,10.8,1,0,0,0,0,0,0,,,
03/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,10.2,54.6,88.6,105,217.6,222.6,257.2,280.2,233.2,739.4,255.8,182.6,233.4,346.8,882,446.8,288.2,420.8,319.2,310.2,305.2,699.8,154.6,226.8,139.6,186.2,85.4,29.8,17.4,11.4,0,0,0,0,0,0,,,
04/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,12.8,41.5,12,37,121,60,206,239,329,454,169,304,267,158,842,1016,248,962,529,373,789,587,287,195,206,109,98,74,30,9,0,0,0,0,0,0,,,
05/08/2016,0,0,0,0,0,0,0,0,0,0,0,3,23.4,49.4,75.4,119,228.4,319.8,354.6,277,333.2,350,317.6,315.6,271,529.6,227.4,418,411,492.8,548.4,792.4,656,627,549.4,379.6,345.6,286.2,205.2,113.4,52.4,15.2,0,0,0,0,0,0,,,
06/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,9,19,33.4,107,207,325,158,199,193,714,731,287,882,928,830,805,823,766,745,726,650,591,526,457,378,297,176,105,16,7,0,0,0,0,0,0,,,
07/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.8,55.8,60.8,70,89,141.6,262.8,343.2,404.6,791,429.8,776,1011.8,770,523.2,827.4,661.4,785.8,715.4,696.4,529.6,530.8,372.6,286,198.8,76.2,25,8.2,0,0,0,0,0,0,,,
08/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,9,16,48,128,202,171,288,176,195,371,353,452,197,290,596,411,668,635,833,350,297,313,294,164.2,235.6,332.8,266.6,77,54,11.2,0,0,0,0,0,0,,,
09/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22.2,33.8,92.4,186.6,280.4,356.4,387.2,548.6,680,479.4,274.4,267.2,528.2,351.5,324.4,291,381.6,277.2,741.4,706.2,695.2,168.2,394.8,349,115,130.2,128,39.4,8.2,0,0,0,0,0,0,,,
10/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,21,67,125,98,311,128,186,260,232,592,701,267,394,1015.2,938.8,413.2,413.8,419.2,513.8,239,283.8,256,233.3,36,71,9.8,20.4,14,2,0,0,0,0,0,0,,,
11/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,5.4,19.6,48.4,141.6,242,165.8,176,241,626,174,279,285,538,601,309,540,341,137,202,163,714,717,512,362,109,40,25,14,5,2,0,0,0,0,0,0,,,
12/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18.8,37.8,104.8,267,178.2,570.8,110.8,189.8,603.4,750.2,732.8,760.6,777.2,794.2,850,971,574.2,250.4,225,255.4,168.8,172.4,131.8,97.6,174,56.6,12.8,0,0,0,0,0,0,0,,,
13/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,8.6,40.4,37.8,67.4,87.4,101.6,113.4,175.6,146.6,216.4,247.2,166.2,421.6,372,476.2,782.2,816.2,785,717.8,669.4,626.2,578,497,429.6,350.2,211,75.4,147.4,22,4,0,0,0,0,0,0,,,
