at,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
15/05/2016,0,0,0,0,0,0,0,0,0,1.18E-05,0.001819861,0.021280069,0.051913606,0.093964223,0.174230877,0.287371795,0.408046176,0.502883619,0.584258483,0.643120764,0.709468155,0.733784185,0.742190578,0.689153672,0.567257552,0.486634238,0.473943031,0.502090311,0.480883827,0.422309005,0.412748074,0.406522856,0.388273982,0.312479631,0.253077486,0.170035706,0.106209873,0.070078502,0.032292857,0.00985313,0.001929462,0.00037866,0,0,2.63E-05,0,3.87E-05,0
16/05/2016,0,0,0,0,0,0,0,0,0,5.23E-05,0.002184009,0.021734771,0.0517975,0.090332668,0.1678353,0.282582004,0.397681245,0.471005554,0.543881778,0.612692098,0.67542097,0.719514449,0.747154191,0.762800899,0.738949757,0.734699064,0.723227894,0.723099927,0.688820256,0.631883227,0.569224656,0.508309179,0.431673767,0.350619729,0.267772048,0.170101678,0.096538135,0.045465624,0.016457093,0.004448929,0.003092227,0.000970095,0,0,0,3.81E-06,0,0
17/05/2016,0,0,0,0,0,0,0,0,0,3.51E-05,0.002592439,0.023683397,0.04918821,0.099050208,0.171933709,0.279886113,0.366934581,0.404856319,0.453034919,0.465474541,0.488674317,0.526089268,0.474838384,0.36293271,0.235432493,0.200137119,0.263816394,0.323819031,0.320044878,0.282809761,0.251613148,0.203732065,0.182069586,0.144194048,0.106686907,0.071611305,0.034698689,0.02385373,0.023599023,0.010509694,0.000383136,5.04E-06,0,0,0,0,0,0
18/05/2016,0,0,0,0,0,0,0,0,0,0,3.08E-05,0.001796945,0.009238466,0.020219545,0.035123529,0.079905667,0.170436953,0.229284474,0.293196183,0.372792863,0.46136701,0.454086685,0.429255376,0.415574565,0.402526197,0.512870569,0.521055843,0.456354754,0.477033641,0.477632993,0.499970345,0.367993446,0.282442254,0.25551899,0.239006245,0.170025128,0.10183298,0.062757356,0.022055942,0.001497503,0.001443211,0.000294246,0,0,0,0,0,0
19/05/2016,0,0,0,0,0,0,0,0,0,6.22E-05,0.00588433,0.035598681,0.074795396,0.082636041,0.162789867,0.271329467,0.307968589,0.369953845,0.464359188,0.50837489,0.584451176,0.600407173,0.56442447,0.489371612,0.411816356,0.410339907,0.458008084,0.444271736,0.322587704,0.217772639,0.18242078,0.148658943,0.105983955,0.083030513,0.075798874,0.06284697,0.042477547,0.023429283,0.013636058,0.003040961,1.94E-05,1.02E-05,0,0,0,0,0,0
20/05/2016,0,0,0,0,0,0,0,0,0,6.23E-06,0.002872309,0.019889444,0.034416617,0.07639217,0.109215476,0.125577703,0.146958015,0.211716618,0.262847405,0.313605769,0.386308993,0.401494664,0.472519655,0.564726588,0.613519249,0.620416189,0.598826681,0.458142758,0.356555785,0.286203108,0.248241824,0.264076442,0.289118497,0.225140859,0.214919553,0.147399607,0.090060203,0.052061552,0.018697336,0.003802522,5.76E-05,4.98E-05,0,0,0,0,1.99E-05,0
21/05/2016,0,0,0,0,0,0,0,0,0,2.99E-06,0.000562754,0.005293066,0.01101276,0.024022222,0.046285555,0.063716909,0.075800761,0.075890568,0.099894796,0.101710397,0.117887524,0.20744336,0.249216143,0.241466179,0.238415066,0.219374114,0.234125101,0.154677761,0.111965778,0.109761335,0.110854816,0.098815513,0.087102887,0.079634981,0.070259678,0.056365065,0.048315976,0.031225226,0.016092689,0.002840172,4.82E-05,0.00015322,4.46E-05,7.91E-06,0,0,0,0
22/05/2016,0,0,0,0,0,0,0,0,0,2.76E-05,0.001010905,0.015015741,0.057688093,0.103599198,0.167951167,0.241306352,0.283404806,0.308488858,0.32536341,0.341365611,0.337353495,0.342947845,0.426027635,0.463564774,0.467572314,0.514484425,0.584415795,0.545679171,0.544180508,0.514003715,0.468535332,0.437021358,0.351468708,0.269316211,0.197329854,0.13995161,0.088959889,0.06181448,0.033906222,0.020163382,0.005318325,0.000296347,2.15E-05,6.05E-06,0,0,0,0
23/05/2016,0,0,0,0,0,0,0,0,0,0.00015799,0.007975516,0.02784498,0.044717315,0.061386519,0.115580105,0.215242822,0.309279251,0.399597,0.483314097,0.51666477,0.474504326,0.44346483,0.467879966,0.411273507,0.352353838,0.312686442,0.346465017,0.411481451,0.429464771,0.40305244,0.467175407,0.473369801,0.414092394,0.345580064,0.259788567,0.177572779,0.106870527,0.065894732,0.033621039,0.008095763,0.002684693,3.37E-05,3.48E-05,0,0,0,0,0
24/05/2016,0,0,0,0,0,0,0,0,2.20E-06,0.000316987,0.005840846,0.030864862,0.064286941,0.111883378,0.163542734,0.267348437,0.375305091,0.476873168,0.563136455,0.630504108,0.698990011,0.747260674,0.77721683,0.792739252,0.761189204,0.733143459,0.70111306,0.641821679,0.585103806,0.489752866,0.458734673,0.406761436,0.34936438,0.298910659,0.245694364,0.182786822,0.111108073,0.070009659,0.033257138,0.010479527,0.002573209,0.0001922,0.000127488,1.23E-06,1.93E-05,0,0,0
25/05/2016,2.85E-06,0,0,0,0,0,0,0,0,9.14E-05,0.003673664,0.015781696,0.032692789,0.055181404,0.086035058,0.123061615,0.158560944,0.190172337,0.202312288,0.212696477,0.222555133,0.248461844,0.271545683,0.299718462,0.312561317,0.305489222,0.316628811,0.325286536,0.316948832,0.282156713,0.2399563,0.205232669,0.181704139,0.15161785,0.132103449,0.106985338,0.077676468,0.055428334,0.032601281,0.013476952,0.002183842,0.000242386,9.97E-06,0,0,0,0,0
26/05/2016,0,0,0,0,0,0,0,0,0,0.000133363,0.006209497,0.02726422,0.054808927,0.097803973,0.157281163,0.237249076,0.312439146,0.354654959,0.395192729,0.464618468,0.520742497,0.618256905,0.634830256,0.676077209,0.697307222,0.710583348,0.712464348,0.717467609,0.705720631,0.6562024,0.589002372,0.509910584,0.410866483,0.324326345,0.24453849,0.167922218,0.099171438,0.067185216,0.036664746,0.019028528,0.007162322,0.000773022,5.26E-05,0,1.51E-05,0,0,0
27/05/2016,2.22E-06,0,0,0,0,0,0,0,0,3.30E-05,0.002069836,0.012706583,0.034624428,0.066336043,0.113407977,0.167191537,0.210403134,0.297493295,0.371123927,0.469981643,0.516850784,0.557642564,0.590724042,0.587524343,0.53419933,0.465760472,0.387360099,0.349511892,0.381192151,0.356966946,0.347061992,0.309749728,0.236612618,0.188025061,0.134091582,0.106652216,0.065763009,0.033018871,0.008744757,0.000814408,8.96E-05,1.49E-05,1.91E-06,0,0,2.20E-06,0,0
28/05/2016,0,0,0,0,0,0,0,0,0,0.00019291,0.007525455,0.027901768,0.047031803,0.08077678,0.131511388,0.179056505,0.252901151,0.328517411,0.390747147,0.427697106,0.445846636,0.509562281,0.556320753,0.577828836,0.56342577,0.532444157,0.514309147,0.519598178,0.473504959,0.449340874,0.458427925,0.434825394,0.370448878,0.317288012,0.246812581,0.175636363,0.116132105,0.08027653,0.052980202,0.025044387,0.003845394,0.000117508,2.53E-05,0,3.76E-06,2.23E-06,0,0
29/05/2016,0,0,0,0,0,0,0,0,0,0.000234258,0.008396389,0.032378589,0.061029752,0.111744949,0.198902837,0.291511349,0.357525238,0.425278928,0.513995055,0.586028529,0.661459601,0.699238956,0.730291395,0.772004785,0.761566607,0.763456092,0.759208224,0.743199295,0.715979438,0.663720695,0.610283897,0.553056045,0.471166926,0.375743481,0.28608249,0.196331214,0.113649474,0.069311201,0.032755464,0.009171253,0.003995635,0.000529765,0.000154267,1.09E-06,0,0,1.14E-05,0
30/05/2016,0,0,0,0,0,0,0,0,0,1.00E-05,0.001626709,0.012649733,0.02474766,0.039511459,0.065967722,0.090827925,0.113176321,0.137533961,0.168638468,0.224487601,0.295784805,0.404309546,0.501326759,0.543115029,0.610029165,0.514214509,0.52249866,0.511778141,0.50362112,0.502524247,0.486123381,0.444479391,0.378203486,0.308307547,0.253321817,0.208753132,0.155185823,0.10812,0.069241316,0.03427738,0.007100551,0.00060574,0.000162161,0,0,0,0,0
31/05/2016,0,0,3.85E-06,0,0,0,0,0,0,0.00055278,0.012945547,0.043835919,0.072901692,0.111398436,0.160991594,0.224977925,0.262201398,0.295478204,0.36229294,0.438165183,0.454346056,0.454775661,0.519424471,0.532717846,0.507818618,0.450080272,0.427294025,0.382142727,0.359231961,0.284632704,0.21127434,0.151079483,0.090328337,0.05837507,0.041353742,0.033144031,0.023869237,0.016586331,0.00825218,0.003544763,0.000160224,3.43E-05,0,0,0,0,6.50E-06,0
01/06/2016,0,0,6.26E-06,0,0,0,0,0,0,8.60E-07,0.000397188,0.001540554,0.00421343,0.008724138,0.015273434,0.021374052,0.034108085,0.055519905,0.072654569,0.087347403,0.10973716,0.132008297,0.150137143,0.140671585,0.124885341,0.10162579,0.097939712,0.11381474,0.108830815,0.111482586,0.116121627,0.109292719,0.099511376,0.088495477,0.066918332,0.049832482,0.042248982,0.030268887,0.020722677,0.012927387,0.003980716,0.000403505,5.00E-06,0,0,0,0,0
02/06/2016,0,0,0,0,0,0,0,0,0,7.53E-05,0.002353838,0.010611273,0.023247333,0.046303304,0.071551224,0.097177001,0.139236961,0.180001747,0.216050954,0.262717596,0.305682533,0.387796967,0.465745616,0.515753765,0.578798755,0.629809315,0.671811674,0.694135302,0.682230471,0.63973051,0.604630548,0.571896501,0.488728006,0.391766757,0.285574541,0.206159706,0.135995058,0.096248158,0.064923265,0.038204631,0.017611662,0.003043099,0.000671699,0,0,0,0,0
03/06/2016,0,0,0,2.53E-06,0,0,0,0,2.37E-06,0.000156481,0.003882974,0.013473187,0.027032133,0.04688998,0.080871208,0.135562921,0.196770503,0.279597175,0.347858954,0.473192274,0.549512472,0.613811761,0.651454454,0.706848188,0.71138714,0.698938906,0.694097535,0.698953797,0.68069374,0.620113235,0.578989593,0.522047826,0.450620425,0.373999507,0.289470099,0.200034945,0.12182924,0.071286454,0.035689427,0.016069997,0.004345901,5.14E-05,9.60E-05,0,0,0,0,0
04/06/2016,0,0,0,0,0,0,0,0,0,9.95E-06,0.00103726,0.004660379,0.012995236,0.023576764,0.040261091,0.059061814,0.075186003,0.096167728,0.123503604,0.166639251,0.20544414,0.243731342,0.250030907,0.268235484,0.284839644,0.285281665,0.292056452,0.298770956,0.30542805,0.272463456,0.291524859,0.277847345,0.239488479,0.169631038,0.140514627,0.115139884,0.080932989,0.050646334,0.026765214,0.009225273,0.000920613,4.51E-05,1.66E-05,0,0,0,0,0
05/06/2016,0,0,0,0,0,0,4.37E-06,0,0,0.000167008,0.006148478,0.020188341,0.04260749,0.073705375,0.108004846,0.149507637,0.195432398,0.260570776,0.332254687,0.398482744,0.490137876,0.574335366,0.630172475,0.675678401,0.684580771,0.685246675,0.680681587,0.677399631,0.664164041,0.617246633,0.572973932,0.527424957,0.459282238,0.371178349,0.274633347,0.18851874,0.116250101,0.074463257,0.041965605,0.018171061,0.005057993,0.000150896,4.35E-05,0,0,0,2.39E-06,2.37E-05
06/06/2016,0,0,0,0,0,0,6.76E-06,0,2.66E-06,7.56E-05,0.009867195,0.036090426,0.060354259,0.099573326,0.156284784,0.233794637,0.301466381,0.350205138,0.428462816,0.519838975,0.587284262,0.612250294,0.650854243,0.671789081,0.669276529,0.644086662,0.630996572,0.616229296,0.572905084,0.477589051,0.359401432,0.326445903,0.316744741,0.295978527,0.249542182,0.183641314,0.125866389,0.08172031,0.036609849,0.01265611,0.002336838,0.000247488,9.51E-05,0,0,0,0,0
07/06/2016,0,2.33E-06,0,0,0,0,0,0,1.02E-05,0.002224183,0.019837484,0.035858277,0.049476854,0.0793491,0.118011305,0.15477924,0.238166847,0.264225545,0.311948515,0.320113161,0.28807262,0.296619283,0.346151456,0.368184555,0.426023244,0.413141364,0.43076311,0.426655338,0.475190935,0.533904519,0.516320722,0.501217591,0.432935837,0.365962488,0.268210457,0.188408831,0.117285295,0.077824061,0.043523102,0.02271092,0.004196007,1.72E-06,6.63E-06,0,0,0,0,0
08/06/2016,6.69E-06,5.86E-07,0,0,0,0,0,1.08E-06,5.13E-06,3.15E-05,0.00526427,0.016907231,0.032264867,0.039528301,0.068127123,0.099099899,0.123850237,0.156759408,0.191156157,0.237995785,0.299903339,0.336727217,0.361552906,0.408433616,0.444929468,0.488568303,0.514200582,0.525072423,0.510238268,0.484693284,0.434872214,0.396816292,0.342619861,0.279169347,0.213230603,0.152582854,0.102090376,0.063836567,0.034720341,0.013369758,0.002445124,7.73E-05,0,0,2.10E-06,0,0,0
09/06/2016,5.29E-06,0,0,0,0,0,0,0,5.29E-06,0.000567804,0.010953333,0.028096704,0.051201033,0.076565551,0.107789179,0.128223637,0.137271557,0.148461384,0.181553787,0.220791494,0.267805527,0.279597659,0.296362476,0.316866298,0.33628507,0.355717433,0.36753518,0.409042627,0.475823221,0.46734294,0.471449152,0.441040783,0.392321168,0.319669476,0.251052028,0.198783312,0.136576217,0.092418217,0.045785601,0.0187417,0.00135615,1.64E-05,3.79E-06,0,0,9.97E-07,0,6.00E-05
10/06/2016,1.44E-05,0,0,1.14E-06,0,0,0,0,0,3.85E-05,0.00509441,0.018298514,0.035683861,0.062979134,0.096112022,0.135873391,0.18236272,0.246045534,0.301071444,0.302239172,0.329853146,0.396707353,0.425741458,0.43923783,0.465898597,0.454290275,0.382047873,0.326501441,0.257983348,0.201870279,0.169034093,0.135260277,0.116073967,0.118367478,0.107512011,0.078525042,0.058993498,0.039739012,0.028093866,0.014558993,0.002544031,6.37E-05,7.77E-07,0,0,0,0,0
11/06/2016,0,0,0,0,0,0,0,0,0,5.77E-07,0.000696953,0.002058713,0.012196687,0.0309767,0.045753178,0.057033309,0.073066414,0.093852309,0.095555104,0.10501918,0.126560433,0.150423143,0.184154726,0.196379304,0.214154217,0.227455266,0.191808374,0.177539647,0.21319113,0.242339766,0.206671789,0.212699461,0.218814603,0.190786178,0.172383815,0.134294048,0.092488531,0.061057518,0.043840634,0.023342608,0.002923178,5.32E-05,8.29E-06,0,0,1.06E-06,0,0
12/06/2016,0,0,0,0,0,0,0,0,0,2.25E-05,0.000687274,0.003409277,0.00784553,0.015294916,0.031124863,0.061738852,0.108792938,0.136839881,0.168672929,0.242754063,0.319108832,0.298461168,0.273200251,0.265169192,0.286832997,0.338305051,0.361863946,0.471665268,0.495683804,0.49815101,0.45664125,0.494519531,0.47861249,0.382555549,0.293527023,0.209278756,0.144384344,0.084822141,0.051425376,0.02211512,0.008344627,0.000544599,4.20E-06,0,0,0,0,0
13/06/2016,0,0,0,0,0,0,0,0,0.0001225,0.000118874,0.000428773,0.003979337,0.015569775,0.039829202,0.077757815,0.132553028,0.206595352,0.25148398,0.297982146,0.248961246,0.25470711,0.267971043,0.286068751,0.31594059,0.406996547,0.445139613,0.453054237,0.388929905,0.296308366,0.263807768,0.252556765,0.25875005,0.222610119,0.164091051,0.121788272,0.10412835,0.085591685,0.058289933,0.047073547,0.028723373,0.010510092,0.001979865,0.000368745,0,0,0,3.49E-06,0
14/06/2016,0,0,0,0,0,0,0,0,4.98E-06,0.000936908,0.006585085,0.013666134,0.027323359,0.045324053,0.066911616,0.082491995,0.099274664,0.130520004,0.166153298,0.187123679,0.20692881,0.20891257,0.260799389,0.303264715,0.349824702,0.381973877,0.412274256,0.439690924,0.451850379,0.46057867,0.436991884,0.388519427,0.340264616,0.292184714,0.232759536,0.172585265,0.126019581,0.085189121,0.048544725,0.021791124,0.004624169,2.34E-05,6.48E-05,5.55E-06,0,0,0,0
15/06/2016,9.34E-07,0,0,0,0,0,0,0,3.33E-06,0.000536773,0.015161072,0.042367955,0.069761539,0.093148522,0.112459044,0.141329452,0.160462263,0.171893667,0.207051311,0.248070715,0.316494407,0.348275114,0.376905186,0.393866823,0.349590026,0.300086823,0.293173129,0.291549186,0.308193747,0.272924789,0.230430501,0.193666969,0.178222796,0.146734666,0.138853628,0.129644918,0.110858731,0.079232535,0.041832159,0.016443933,0.004894126,0.001032798,0.000154943,0,0,0,0,0
16/06/2016,0,0,0,0,0,0,0,0,6.74E-07,0.000102859,0.006288445,0.024675964,0.050624231,0.074766106,0.102654716,0.132453077,0.179106384,0.243920996,0.323152677,0.34749386,0.399167603,0.451688365,0.441410489,0.410085637,0.370971342,0.331074014,0.336718319,0.382682451,0.322961233,0.32186952,0.375378946,0.41764991,0.352145967,0.292555325,0.224875676,0.166001404,0.117025818,0.075986565,0.043579829,0.019766409,0.006060133,0.000258343,0.00010485,1.93E-06,0,1.10E-06,0,0
17/06/2016,0.000148355,0,0,0,0,0,0,0,0,8.84E-06,0.001753633,0.005721509,0.015369552,0.031074717,0.044633123,0.061019545,0.08878248,0.102817984,0.141583647,0.224543204,0.304551792,0.371008919,0.419298019,0.411368385,0.38130828,0.364635505,0.385985642,0.47315943,0.487191262,0.460235028,0.457229744,0.40889223,0.291181141,0.145693392,0.119958386,0.12428885,0.091309516,0.053985812,0.043777558,0.030701568,0.009622231,0.001581285,0.001612706,1.42E-05,0,0,0,0
18/06/2016,0,2.05E-06,0,0,0,0,0,0,3.96E-07,0.000863526,0.013824673,0.030259904,0.050031518,0.061111478,0.106711369,0.165659315,0.241067709,0.260261843,0.261823185,0.229432026,0.213124152,0.216076832,0.226782266,0.253141024,0.28492039,0.265056016,0.255569614,0.238799532,0.224026544,0.223359043,0.256634658,0.27045346,0.285915451,0.298487035,0.266532358,0.205676563,0.133242989,0.095511029,0.059469908,0.02906658,0.007571422,0.000117979,1.86E-06,0,0,0,0,0
19/06/2016,0,0,0,0,0,0,0,0,6.92E-05,0.00316427,0.015514871,0.032445807,0.04683732,0.077712824,0.122174923,0.170950316,0.207481847,0.22074216,0.249874403,0.298612444,0.29393361,0.307504919,0.346264977,0.330621467,0.273769323,0.24378727,0.231729286,0.227126135,0.271463805,0.20810641,0.165769902,0.150177055,0.141717376,0.091886084,0.075200253,0.057144255,0.046063267,0.022600477,0.01120567,0.005102523,0.000555194,1.48E-05,1.47E-05,0,0,0,0,0
20/06/2016,0,0,0,0,0,0,0,0,0,1.48E-06,0.000631295,0.005922012,0.018125083,0.029774037,0.026214252,0.033479562,0.048127436,0.080859515,0.113427016,0.129534195,0.139770401,0.184422133,0.171499821,0.262585434,0.326923856,0.307554635,0.34508733,0.36247726,0.439610228,0.448447518,0.464434882,0.449536747,0.423974256,0.371258762,0.295236639,0.199693381,0.117659773,0.075820908,0.050671692,0.03346971,0.008137932,0.001082427,2.28E-05,0,0,0,0,0
21/06/2016,0,0,0,5.79E-06,0,0,0,0,2.60E-06,0.000675916,0.010064595,0.031192152,0.056763252,0.092260318,0.12584027,0.190459423,0.226626165,0.211617147,0.196674703,0.219316369,0.233011566,0.259558361,0.292806694,0.338000312,0.368741316,0.349096093,0.354172635,0.407039516,0.415293051,0.424598653,0.381993647,0.335261267,0.324427352,0.272618101,0.227651332,0.145551586,0.074497221,0.046090836,0.023063506,0.013455722,0.003315215,8.94E-05,2.91E-06,0,0,0,0,0
22/06/2016,0,0,6.09E-06,0,0,0,0,0,0,0.000486241,0.004635666,0.010816088,0.023510077,0.028390919,0.044273602,0.080730332,0.095320697,0.105200548,0.12485927,0.141580687,0.146915856,0.164487754,0.150256711,0.192163057,0.239058473,0.23248952,0.236899793,0.243304607,0.210746716,0.207767619,0.225899278,0.190895007,0.200217192,0.203787409,0.161650114,0.137414464,0.09981862,0.057484055,0.023430688,0.012469252,0.004926137,0.000962593,3.33E-05,0,0,0,0,0
23/06/2016,0,3.74E-06,0,0,0,0,0,0,0,5.66E-05,0.003467611,0.010916308,0.017541838,0.030513738,0.045506757,0.0850944,0.134696428,0.170386696,0.217695232,0.231700635,0.262538488,0.292176152,0.301578889,0.305052803,0.31289821,0.332221575,0.311596722,0.287673002,0.295256282,0.300893012,0.281511137,0.280007973,0.252828609,0.209415189,0.138755399,0.096259317,0.093647502,0.094662244,0.076037852,0.043486831,0.009084342,0.00065165,0.000193333,0,0,0,0,4.76E-06
24/06/2016,0,0,0,0,0,0,0,0,2.73E-06,0.001038106,0.0136893,0.037497759,0.046976712,0.076980743,0.132326363,0.223009669,0.29049331,0.338463401,0.350284962,0.31581965,0.302832017,0.362352867,0.347175304,0.312734847,0.301404784,0.378583146,0.473470275,0.463548584,0.303912902,0.290503031,0.379159356,0.3797753,0.332661047,0.299259868,0.231097022,0.182984241,0.125187432,0.080379991,0.041613172,0.012484877,0.008331802,0.001627376,9.11E-05,0,9.72E-06,5.08E-05,2.61E-05,2.26E-05
25/06/2016,3.68E-06,0,0,0,0,0,0,0,3.26E-06,0.000699848,0.010427824,0.02414028,0.039377489,0.062420309,0.093606086,0.157985881,0.228204762,0.320891308,0.371130778,0.416592775,0.48873044,0.46968888,0.435995367,0.406905693,0.439088073,0.455078286,0.440123201,0.346775232,0.394368347,0.399500922,0.323864455,0.253585905,0.274908794,0.196837706,0.133547645,0.102728152,0.055701181,0.042713891,0.045678378,0.023801909,0.010761209,0.000768282,2.18E-05,0,9.58E-06,0,0,0
26/06/2016,1.40E-06,0,0,0,2.17E-06,0,0,0,4.55E-07,0.000764419,0.007890214,0.020959273,0.043894772,0.088702475,0.144793829,0.208876538,0.294885619,0.312330266,0.325733682,0.334563103,0.318667762,0.311783832,0.313200135,0.330998053,0.292135686,0.265767776,0.230559084,0.21705408,0.187320477,0.172052254,0.157698648,0.146964794,0.124019976,0.097986265,0.070718689,0.046190883,0.035097584,0.029466215,0.023536507,0.009886672,0.000949709,0.000165818,5.37E-05,3.68E-05,5.32E-05,0,0,0
27/06/2016,0,0,0,0,0,0,0,0,1.42E-06,0.000322947,0.00781527,0.025628326,0.067367268,0.107183461,0.159445614,0.229481334,0.266161526,0.28846173,0.278827616,0.337593502,0.397145114,0.440282313,0.459028075,0.476402927,0.497938307,0.55941659,0.619005104,0.673076194,0.664493975,0.623907454,0.549978584,0.448538568,0.390166467,0.291241012,0.219575754,0.162883254,0.124798852,0.079495341,0.050568464,0.026463706,0.006587393,0.000290489,4.33E-06,0,7.00E-07,1.98E-06,6.42E-05,0
28/06/2016,0,3.22E-06,0,0,0,0,0,0,5.24E-06,0.000293296,0.011442227,0.039078075,0.081732808,0.132132997,0.212752213,0.263648271,0.324815786,0.377572039,0.395257326,0.449786331,0.511244078,0.508348158,0.462064662,0.462523505,0.39191817,0.155456247,0.128032898,0.115090978,0.157914369,0.134016553,0.116638685,0.087193374,0.080922852,0.098758484,0.101184455,0.090633614,0.06805735,0.037790606,0.019588821,0.018523331,0.008583935,0.002320795,0.000343023,0,0,0,0,0
29/06/2016,0,0,0,0,0,0,0,0,4.17E-06,0.001434076,0.020978453,0.043366329,0.050261456,0.055600729,0.062631086,0.052161714,0.044507219,0.052948814,0.052104568,0.044393205,0.06192778,0.090499826,0.102192147,0.085690015,0.074372676,0.09756294,0.133967659,0.108164946,0.105022944,0.144418551,0.168954638,0.200289317,0.182896173,0.132853711,0.080375387,0.064717924,0.05136224,0.037749408,0.025910714,0.017875611,0.009679249,0.00281735,0.00106797,0,0,0,0,0
